,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,average,normalized_average
141,2024-02-13 13:00:00,2674.02,2677.67,2635.52,2644.11,110.60080000,2024-02-13 13:59:59.999,294812.28611500,1408,89.19350000,237779.68459900,0,2657.8300000000004,1.113228390815069
142,2024-02-13 14:00:00,2645.21,2651.87,2610.24,2633.78,129.84080000,2024-02-13 14:59:59.999,341212.35233700,1658,99.32410000,260867.16493000,0,2635.275,1.1037812605039377
143,2024-02-13 15:00:00,2632.99,2641.73,2615.07,2633.71,199.41550000,2024-02-13 15:59:59.999,525026.03326700,2484,173.92610000,457900.78050100,0,2630.875,1.1019383266369913
144,2024-02-13 16:00:00,2632.25,2640.16,2586.3,2615.5,183.11140000,2024-02-13 16:59:59.999,480482.88696400,2242,152.82680000,401010.97208500,0,2618.5525,1.0967770646880257
145,2024-02-13 17:00:00,2615.47,2619.61,2592.48,2619.61,194.05720000,2024-02-13 17:59:59.999,506095.32689000,2368,157.87260000,411742.22654000,0,2611.7925,1.0939456481106262
146,2024-02-13 18:00:00,2619.16,2634.79,2618.01,2634.54,157.01770000,2024-02-13 18:59:59.999,412336.34790000,1947,133.47180000,350502.06060500,0,2626.625,1.1001582200609634
147,2024-02-13 19:00:00,2634.59,2635.1,2622.02,2624.25,139.08140000,2024-02-13 19:59:59.999,365513.09368200,1776,109.69510000,288287.08878100,0,2628.9900000000002,1.1011487970144473
148,2024-02-13 20:00:00,2623.13,2631.17,2625.105,2627.08,258.13740000,2024-02-13 20:59:59.999,676078.32410100,3633,189.52900000,496546.03601200,0,2626.62125,1.1001566493786905
149,2024-02-13 21:00:00,2627.3,2648.24,2625.05,2630.81,139.20320000,2024-02-13 21:59:59.999,367156.54524100,1675,110.22490000,290698.92125900,0,2632.85,1.1027655526340865
150,2024-02-13 22:00:00,2630.66,2632.1549999999997,2618.29,2633.65,120.46750000,2024-02-13 22:59:59.999,316727.81483600,1422,100.73620000,264861.63782900,0,2628.68875,1.1010226188718522
151,2024-02-13 23:00:00,2633.26,2639.61,2636.25,2639.24,110.02000000,2024-02-13 23:59:59.999,288695.16025200,1322,90.51440000,238081.93316600,0,2637.09,1.1045414707240533
152,2024-02-14 00:00:00,2639.22,2642.29,2535.33,2630.49,165.14570000,2024-02-14 00:59:59.999,434591.24264500,1738,89.81680000,236401.73327500,0,2611.8325,1.0939624020548713
153,2024-02-14 01:00:00,2630.62,2635.67,2621.27,2623.86,133.77810000,2024-02-14 01:59:59.999,351591.37128800,1545,93.75090000,246329.17273400,0,2627.855,1.1006734038464963
154,2024-02-14 02:00:00,2623.9,2634.34,2618.41,2634.34,109.15660000,2024-02-14 02:59:59.999,286711.08508900,1207,88.62730000,232744.08488400,0,2627.7475,1.100628377621338
155,2024-02-14 03:00:00,2633.68,2643.46,2635.285,2636.89,119.92330000,2024-02-14 03:59:59.999,316188.17110000,1371,86.92090000,229226.48505000,0,2637.3287499999997,1.104641470828765
156,2024-02-14 04:00:00,2636.89,2640.26,2630.635,2624.38,160.78080000,2024-02-14 04:59:59.999,422447.88739800,1921,123.32590000,324127.61822100,0,2633.04125,1.1028456574300078
157,2024-02-14 05:00:00,2624.31,2641.7,2631.74,2639.17,103.14920000,2024-02-14 05:59:59.999,271590.89100300,1212,86.07190000,226652.84436800,0,2634.23,1.103343563710538
158,2024-02-14 06:00:00,2639.23,2649.37,2639.23,2642.24,123.87370000,2024-02-14 06:59:59.999,327589.68784000,1662,91.15200000,241031.21852100,0,2642.5175,1.1068147715337922
159,2024-02-14 07:00:00,2642.29,2702.67,2647.665,2653.04,176.52430000,2024-02-14 07:59:59.999,467599.03708300,1910,116.62330000,308927.51094100,0,2661.41625,1.114730486628782
160,2024-02-14 08:00:00,2653.03,2674.72,2663.615,2674.2,162.72170000,2024-02-14 08:59:59.999,432315.10335400,2133,116.74810000,310337.28298200,0,2666.3912499999997,1.1168142584442495
161,2024-02-14 09:00:00,2674.19,2746.01,2674.19,2734.91,201.49500000,2024-02-14 09:59:59.999,548979.89358200,2717,153.67520000,418586.40031600,0,2707.3250000000003,1.1339593025751862
162,2024-02-14 10:00:00,2734.91,2759.95,2734.91,2756.27,182.01740000,2024-02-14 10:59:59.999,500431.31069800,2545,141.02920000,387769.89236200,0,2746.51,1.1503718852061626
163,2024-02-14 11:00:00,2756.2,2757.75,2738.02,2752.34,161.94610000,2024-02-14 11:59:59.999,444953.27157600,2097,133.30930000,366229.44685800,0,2751.0775,1.1522849762146348
164,2024-02-14 12:00:00,2749.88,2810.36,2747.6549999999997,2745.43,156.91810000,2024-02-14 12:59:59.999,431750.43190800,2070,122.01220000,335730.74156300,0,2763.33125,1.1574174423219292
165,2024-02-14 13:00:00,2745.08,2769.83,2738.01,2764.91,153.97900000,2024-02-14 13:59:59.999,423276.37814800,2014,123.49790000,339479.03265900,0,2754.4575,1.1537006845033346
166,2024-02-14 14:00:00,2765.08,2769.23,2762.035,2758.99,156.52400000,2024-02-14 14:59:59.999,431579.04025700,2050,117.30650000,323745.62714000,0,2763.83375,1.1576279137465064
167,2024-02-14 15:00:00,2758.74,2752.915,2752.915,2747.09,172.31910000,2024-02-14 15:59:59.999,472992.87820700,2291,120.94560000,332109.12631100,0,2752.915,1.153054610528388
168,2024-02-14 16:00:00,2744.81,2854.49,2655.46,2739.02,171.05330000,2024-02-14 16:59:59.999,468767.02348500,2176,134.25300000,367932.55595500,0,2748.4449999999997,1.1511823572590127
169,2024-02-14 17:00:00,2739.04,2854.49,2705.87,2743.49,153.52770000,2024-02-14 17:59:59.999,420866.02641000,1909,120.85500000,331277.51713400,0,2760.7225,1.1563247710207025
170,2024-02-14 18:00:00,2740.79,2745.205,2726.55,2749.62,160.58960000,2024-02-14 18:59:59.999,439487.54212300,1983,133.90170000,366462.56519500,0,2740.54125,1.147871882588359
171,2024-02-14 19:00:00,2749.6,2768.29,2706.73,2760.7,153.85350000,2024-02-14 19:59:59.999,423303.80068500,1945,118.15530000,325124.60887500,0,2746.33,1.1502964924570602
172,2024-02-14 20:00:00,2759.82,2765.98,2754.9,2762.64,122.60950000,2024-02-14 20:59:59.999,338470.73758200,1628,95.18760000,262764.33889500,0,2760.835,1.1563718914888916
173,2024-02-14 21:00:00,2762.19,2786.58,2755.8,2773.79,141.11520000,2024-02-14 21:59:59.999,390017.59230100,1833,119.41130000,330030.92806900,0,2769.59,1.160038911035509
174,2024-02-14 22:00:00,2773.63,2787.65,2763.85,2772.64,105.11000000,2024-02-14 22:59:59.999,291601.70099200,1364,85.88410000,238277.09737900,0,2774.4425,1.1620713738967268
175,2024-02-14 23:00:00,2772.09,2783.21,2767.82,2774.89,126.99900000,2024-02-14 23:59:59.999,352460.26790000,1617,104.13340000,289004.84295700,0,2774.5025,1.162096504813094
176,2024-02-15 00:00:00,2775.02,2825.2,2771.62,2814.83,170.66990000,2024-02-15 00:59:59.999,477878.22056600,2109,133.99560000,374991.75114500,0,2796.6675,1.171380284167837
177,2024-02-15 01:00:00,2814.37,2820.34,2750.32,2780.91,181.17030000,2024-02-15 01:59:59.999,506352.72044900,2292,136.55180000,381655.34591500,0,2791.485,1.1692096012665982
178,2024-02-15 02:00:00,2780.53,2797.31,2758.88,2791.38,139.36500000,2024-02-15 02:59:59.999,388478.24287700,1784,100.64990000,280548.37579200,0,2782.0250000000005,1.1652472934526636
179,2024-02-15 03:00:00,2791.36,2802.78,2785.95,2801.49,111.18570000,2024-02-15 03:59:59.999,310489.98919900,1425,84.92470000,237153.30676900,0,2795.395,1.1708472993165437
180,2024-02-15 04:00:00,2801.61,2803.26,2786.2,2796.07,94.71470000,2024-02-15 04:59:59.999,264635.30670700,1308,55.62400000,155479.70895200,0,2796.785,1.1714294988790563
181,2024-02-15 05:00:00,2796.07,2796.21,2776.18,2776.96,109.59240000,2024-02-15 05:59:59.999,305133.14480100,1361,82.72910000,230311.88218400,0,2786.3550000000005,1.1670609079171812
182,2024-02-15 06:00:00,2776.96,2780.16,2768.66,2778.01,117.26160000,2024-02-15 06:59:59.999,325445.32107400,1513,89.23050000,247643.90188400,0,2775.9474999999998,1.1627017410489435
183,2024-02-15 07:00:00,2777.72,2785.03,2762.4,2771.87,134.22910000,2024-02-15 07:59:59.999,372508.63016100,1578,118.67540000,329333.46392700,0,2774.255,1.1619928397830783
184,2024-02-15 08:00:00,2771.29,2783.38,2769.84,2779.93,121.17960000,2024-02-15 08:59:59.999,336467.60529200,1591,98.42520000,273279.54858500,0,2776.11,1.1627698039474388
185,2024-02-15 09:00:00,2779.95,2792.76,2784.285,2788.62,117.19790000,2024-02-15 09:59:59.999,326040.48382100,1555,97.03430000,270152.34227200,0,2786.4037499999995,1.1670813267867295
186,2024-02-15 10:00:00,2787.47,2801.79,2786.68,2799.4,104.33250000,2024-02-15 10:59:59.999,291697.14107900,1421,81.97820000,229194.19829200,0,2793.835,1.17019389549099
187,2024-02-15 11:00:00,2799.4,2801.32,2788.01,2791.74,85.46010000,2024-02-15 11:59:59.999,239005.27472800,1142,76.16800000,213018.50348900,0,2795.1175,1.1707310688283443
188,2024-02-15 12:00:00,2791.43,2803.39,2787.9,2796.17,111.92680000,2024-02-15 12:59:59.999,312715.55107400,1519,88.36370000,246909.69245100,0,2794.7225,1.1705656236289252
189,2024-02-15 13:00:00,2796.17,2813.06,2780.0,2805.55,137.85250000,2024-02-15 13:59:59.999,386285.54983000,1781,116.48800000,326423.15682400,0,2798.6949999999997,1.1722294997167535
190,2024-02-15 14:00:00,2805.67,2857.36,2799.55,2849.2,180.06380000,2024-02-15 14:59:59.999,509003.30225400,2387,158.41960000,447811.23463600,0,2827.9450000000006,1.1844808214458866
191,2024-02-15 15:00:00,2849.07,2907.12,2768.22,2829.21,155.37800000,2024-02-15 15:59:59.999,441129.07972200,2123,125.99540000,357759.70324800,0,2838.4049999999997,1.1888619778659453
192,2024-02-15 16:00:00,2829.56,2829.41,2829.41,2829.26,167.39390000,2024-02-15 16:59:59.999,473988.28953900,2258,133.49310000,378300.82575100,0,2829.41,1.1850944346538583
193,2024-02-15 17:00:00,2829.46,2836.32,2817.81,2824.22,167.18880000,2024-02-15 17:59:59.999,473010.09715800,2216,139.53500000,394786.84466100,0,2826.9525,1.184065114204308
194,2024-02-15 18:00:00,2824.22,2829.36,2815.82,2829.36,140.80260000,2024-02-15 18:59:59.999,397459.20778300,1913,117.11990000,330600.35618000,0,2824.69,1.183117469232952
195,2024-02-15 19:00:00,2829.03,2835.28,2810.28,2831.45,131.55970000,2024-02-15 19:59:59.999,371092.15025300,1757,117.38720000,331101.63626800,0,2826.51,1.1838797736960982
196,2024-02-15 20:00:00,2830.7,2842.26,2816.91,2832.06,161.46840000,2024-02-15 20:59:59.999,457255.28754800,2150,134.53530000,380953.10995700,0,2830.4824999999996,1.1855436497839262
197,2024-02-15 21:00:00,2831.94,2840.0,2811.0,2811.0,131.74100000,2024-02-15 21:59:59.999,372620.65051200,1788,106.01220000,299849.89137200,0,2823.485,1.1826127566625726
198,2024-02-15 22:00:00,2811.0,2814.72,2791.83,2812.41,145.18430000,2024-02-15 22:59:59.999,407382.07629800,2037,117.29110000,329078.06495100,0,2807.49,1.1759132732076159
199,2024-02-15 23:00:00,2812.78,2824.52,2810.52,2820.2,98.72670000,2024-02-15 23:59:59.999,278364.27775400,1302,87.59900000,246997.81598300,0,2817.005,1.1798986176948878
200,2024-02-16 00:00:00,2820.13,2837.92,2819.75,2837.04,109.75950000,2024-02-16 00:59:59.999,310298.04746500,1415,95.54330000,270121.24102300,0,2828.71,1.1848012406295714
201,2024-02-16 01:00:00,2836.37,2857.07,2836.25,2841.83,158.32010000,2024-02-16 01:59:59.999,450406.70238600,2004,128.19560000,364688.36928900,0,2842.88,1.1907363253783512
202,2024-02-16 02:00:00,2841.91,2849.75,2836.17,2847.53,108.46720000,2024-02-16 02:59:59.999,308351.62203400,1458,92.09220000,261792.96737900,0,2843.84,1.1911384200402304
203,2024-02-16 03:00:00,2847.53,2856.3,2840.01,2847.36,122.50050000,2024-02-16 03:59:59.999,348893.71834100,1556,88.57380000,252175.58126800,0,2847.8,1.1927970605204823
204,2024-02-16 04:00:00,2847.36,2850.81,2838.69,2840.0,80.93760000,2024-02-16 04:59:59.999,230187.83193600,1166,64.87470000,184507.81136100,0,2844.215,1.191295488267527
205,2024-02-16 05:00:00,2840.0,2847.24,2835.81,2847.14,102.98890000,2024-02-16 05:59:59.999,292560.97865800,1308,82.59770000,234637.02358500,0,2842.5474999999997,1.1905970582168148
206,2024-02-16 06:00:00,2847.14,2852.24,2840.0,2841.22,95.65400000,2024-02-16 06:59:59.999,272205.95486300,1289,70.90510000,201774.32756000,0,2845.1499999999996,1.191687111714253
207,2024-02-16 07:00:00,2841.35,2841.35,2812.07,2812.71,105.60270000,2024-02-16 07:59:59.999,298518.90486300,1379,65.42280000,184829.57919500,0,2826.87,1.1840305591943028
208,2024-02-16 08:00:00,2812.97,2826.0,2814.42,2815.87,120.76810000,2024-02-16 08:59:59.999,340439.31494200,1512,97.52030000,274903.09986000,0,2817.3149999999996,1.180028460762786
209,2024-02-16 09:00:00,2815.89,2818.4,2803.32,2810.32,112.63520000,2024-02-16 09:59:59.999,316757.26285300,1490,86.72900000,243882.68840200,0,2811.9825,1.1777949505706289
210,2024-02-16 10:00:00,2810.28,2821.85,2808.82,2819.28,99.90690000,2024-02-16 10:59:59.999,281427.78821900,1354,88.26560000,248629.45411100,0,2815.0575000000003,1.1790829100344609
211,2024-02-16 11:00:00,2818.18,2835.32,2818.01,2830.34,107.67570000,2024-02-16 11:59:59.999,304339.62243900,1438,95.37240000,269562.37530600,0,2825.4625,1.183441029781183
212,2024-02-16 12:00:00,2830.22,2843.36,2818.9,2841.85,109.19610000,2024-02-16 12:59:59.999,309037.58024300,1445,94.61910000,267795.39782600,0,2833.5825,1.1868420804629114
213,2024-02-16 13:00:00,2842.0,2847.08,2832.87,2835.81,96.83330000,2024-02-16 13:59:59.999,275092.03513500,1274,80.71220000,229294.67310500,0,2839.44,1.189295486173284
214,2024-02-16 14:00:00,2836.43,2843.56,2813.58,2790.73,154.82880000,2024-02-16 14:59:59.999,436141.49814300,2111,127.52940000,359273.91032500,0,2821.075,1.181603331521813
215,2024-02-16 15:00:00,2790.47,2796.61,2764.41,2775.26,143.04280000,2024-02-16 15:59:59.999,397287.10430600,1995,108.99030000,302714.80658400,0,2781.6875,1.1651059320480963
216,2024-02-16 16:00:00,2775.26,2805.15,2772.84,2786.58,134.20400000,2024-02-16 16:59:59.999,374724.27290500,1942,103.22810000,288224.11708000,0,2784.9575,1.1664755669901226
217,2024-02-16 17:00:00,2786.0,2867.69,2772.6,2775.09,156.27560000,2024-02-16 17:59:59.999,434479.11442700,2063,127.13490000,353473.85404900,0,2800.3450000000003,1.1729205999168586
218,2024-02-16 18:00:00,2775.45,2782.1,2765.01,2779.65,145.58960000,2024-02-16 18:59:59.999,403809.40966000,1905,119.96780000,332738.77944500,0,2775.5525,1.1625362958495244
219,2024-02-16 19:00:00,2779.27,2785.13,2762.46,2762.81,118.37700000,2024-02-16 19:59:59.999,328947.78873900,1553,97.55470000,271084.33923800,0,2772.4175,1.1612232054693252
220,2024-02-16 20:00:00,2762.68,2780.97,2758.46,2779.5,154.98000000,2024-02-16 20:59:59.999,429591.31138800,2045,129.35190000,358499.41671400,0,2770.4025,1.160379225527985
221,2024-02-16 21:00:00,2779.01,2791.41,2739.59,2788.24,118.21620000,2024-02-16 21:59:59.999,329155.48384400,1541,86.69840000,241379.73106100,0,2774.5625,1.1621216357294615
222,2024-02-16 22:00:00,2788.6,2791.32,2785.01,2788.98,85.11670000,2024-02-16 22:59:59.999,237346.81197000,1078,68.36530000,190638.04420600,0,2788.4775,1.1679499140836798
223,2024-02-16 23:00:00,2788.14,2796.515,2786.89,2804.89,116.26220000,2024-02-16 23:59:59.999,326975.90754400,1390,100.48110000,282791.18924300,0,2794.10875,1.1703085552969166
224,2024-02-17 00:00:00,2804.61,2800.5600000000004,2745.0,2796.51,133.29490000,2024-02-17 00:59:59.999,374424.68638600,1486,76.17910000,214415.71360600,0,2786.67,1.1671928452281102
225,2024-02-17 01:00:00,2796.34,2797.56,2782.73,2782.73,117.35270000,2024-02-17 01:59:59.999,327658.67738900,1390,92.97050000,259607.66908600,0,2789.8399999999997,1.1685205953095237
226,2024-02-17 02:00:00,2782.64,2794.42,2778.0,2790.94,66.34430000,2024-02-17 02:59:59.999,184882.70577000,883,56.17610000,156529.59325200,0,2786.5,1.167121640965069
227,2024-02-17 03:00:00,2789.29,2792.54,2785.46,2792.54,58.86560000,2024-02-17 03:59:59.999,164201.99021600,789,52.36830000,146079.30013500,0,2789.9575000000004,1.1685698100207438
228,2024-02-17 04:00:00,2792.57,2849.65,2788.47,2794.78,51.39330000,2024-02-17 04:59:59.999,143466.22651300,653,44.62460000,124566.14178900,0,2806.3675000000003,1.1754431156472416
229,2024-02-17 05:00:00,2794.8,2796.06,2779.0,2784.91,96.19250000,2024-02-17 05:59:59.999,267905.17996200,1170,82.88550000,230821.06810800,0,2788.6925,1.1680399665339964
230,2024-02-17 06:00:00,2783.67,2789.68,2782.99,2787.59,69.10740000,2024-02-17 06:59:59.999,192579.39716900,930,58.17690000,162113.01474800,0,2785.9825,1.1669048868113998
231,2024-02-17 07:00:00,2787.09,2798.41,2786.01,2797.98,74.04740000,2024-02-17 07:59:59.999,206868.21209900,936,68.06660000,190152.79429700,0,2792.3725,1.1695813294045334
232,2024-02-17 08:00:00,2795.82,2796.41,2776.19,2778.93,113.26210000,2024-02-17 08:59:59.999,315450.10661800,1499,92.30000000,257060.52795000,0,2786.8375,1.167263002369636
233,2024-02-17 09:00:00,2779.3,2781.2,2768.08,2776.15,111.23010000,2024-02-17 09:59:59.999,308720.33487400,1441,92.99150000,258106.22017700,0,2776.1825,1.1628001704713826
234,2024-02-17 10:00:00,2775.81,2779.78,2765.23,2779.75,132.53970000,2024-02-17 10:59:59.999,367302.89058900,1750,106.98300000,296476.40361200,0,2775.1425,1.1623645679210135
235,2024-02-17 11:00:00,2780.19,2785.31,2770.2,2783.07,81.41330000,2024-02-17 11:59:59.999,226445.38125400,1049,69.93630000,194532.03484800,0,2779.6925,1.1642703290788787
236,2024-02-17 12:00:00,2782.95,2859.48,2783.975,2785.0,100.72980000,2024-02-17 12:59:59.999,280082.06501100,1289,63.75320000,177343.84209900,0,2802.85125,1.1739703392359575
237,2024-02-17 13:00:00,2785.14,2785.37,2742.32,2748.19,104.86850000,2024-02-17 13:59:59.999,289265.54810200,1351,81.31990000,224291.18546200,0,2765.255,1.1582232023279606
238,2024-02-17 14:00:00,2748.24,2859.48,2721.49,2730.54,124.81970000,2024-02-17 14:59:59.999,342186.46702900,1609,94.63750000,259413.67666500,0,2764.9375,1.1580902178955161
239,2024-02-17 15:00:00,2730.42,2756.0,2730.42,2752.28,104.90210000,2024-02-17 15:59:59.999,287752.17913000,1430,78.24070000,214586.67147500,0,2742.28,1.1486001556022574
240,2024-02-17 16:00:00,2752.33,2758.43,2743.12,2754.81,103.16760000,2024-02-17 16:59:59.999,283831.87861600,1328,82.34940000,226562.32958500,0,2752.1725,1.1527436154383408
241,2024-02-17 17:00:00,2754.21,2768.57,2751.22,2767.34,106.88060000,2024-02-17 17:59:59.999,295256.68116200,1414,81.38110000,224803.48338000,0,2760.335,1.1561624671858295
242,2024-02-17 18:00:00,2767.15,2771.87,2755.45,2766.7,60.90800000,2024-02-17 18:59:59.999,168595.27638600,766,48.77160000,134998.66516600,0,2765.2925000000005,1.1582389091506904
243,2024-02-17 19:00:00,2766.31,2776.66,2766.31,2774.8,74.65010000,2024-02-17 19:59:59.999,206890.78645300,1039,66.79630000,185123.12237000,0,2771.0199999999995,1.1606378645422664
244,2024-02-17 20:00:00,2774.32,2779.8,2771.59,2779.8,66.39140000,2024-02-17 20:59:59.999,184261.48275900,840,60.51260000,167945.45391600,0,2776.3775000000005,1.162881845949577
245,2024-02-17 21:00:00,2779.81,2800.61,2775.01,2792.55,129.05260000,2024-02-17 21:59:59.999,359876.16413400,1657,111.52490000,310990.56953700,0,2786.995,1.1673289710251005
246,2024-02-17 22:00:00,2791.98,2793.87,2780.01,2781.79,72.86190000,2024-02-17 22:59:59.999,202923.87354600,937,57.94980000,161397.59847100,0,2786.9125000000004,1.1672944160150955
247,2024-02-17 23:00:00,2780.82,2788.06,2780.58,2788.06,61.40010000,2024-02-17 23:59:59.999,170931.88466800,776,53.49110000,148915.27390000,0,2784.3799999999997,1.1662336819200856
248,2024-02-18 00:00:00,2787.22,2791.63,2778.6,2782.98,53.16690000,2024-02-18 00:59:59.999,148062.69580800,697,40.50270000,112811.87645800,0,2785.1075,1.1665383942810412
249,2024-02-18 01:00:00,2781.81,2797.34,2780.42,2782.93,63.00190000,2024-02-18 01:59:59.999,175851.74192900,793,45.15610000,126027.70133100,0,2785.625,1.1667551484347105
250,2024-02-18 02:00:00,2781.79,2784.34,2765.93,2767.81,113.10370000,2024-02-18 02:59:59.999,314088.41841700,1453,90.70750000,251852.54729200,0,2774.9674999999997,1.1622912694149417
251,2024-02-18 03:00:00,2766.69,2782.34,2765.99,2782.34,82.18400000,2024-02-18 03:59:59.999,227813.75914100,978,72.62030000,201312.50237500,0,2774.34,1.162028441914599
252,2024-02-18 04:00:00,2779.38,2797.82,2779.38,2796.83,69.18310000,2024-02-18 04:59:59.999,193052.68651000,934,51.01640000,142310.87019000,0,2788.3525000000004,1.1678975580079143
253,2024-02-18 05:00:00,2796.36,2804.71,2794.72,2803.51,66.12750000,2024-02-18 05:59:59.999,185104.08386300,1016,59.01200000,165172.31947000,0,2799.825,1.1727027986416738
254,2024-02-18 06:00:00,2802.88,2795.11,2782.21,2787.34,127.23830000,2024-02-18 06:59:59.999,355706.33866900,1682,107.79150000,301401.01839100,0,2791.885,1.169377140709048
255,2024-02-18 07:00:00,2786.99,2883.44,2734.44,2797.9,172.82910000,2024-02-18 07:59:59.999,482989.76799400,2325,127.48840000,356397.60510300,0,2800.6925,1.1730661498074868
256,2024-02-18 08:00:00,2797.89,2805.83,2796.67,2805.83,77.97170000,2024-02-18 08:59:59.999,218373.66026700,1040,69.76190000,195383.62728700,0,2801.555,1.1734274067302688
257,2024-02-18 09:00:00,2805.52,2822.0,2805.28,2816.42,107.04660000,2024-02-18 09:59:59.999,301381.92789500,1372,68.11850000,191751.11988000,0,2812.3050000000003,1.1779300292461041
258,2024-02-18 10:00:00,2816.55,2822.82,2808.72,2809.03,75.17170000,2024-02-18 10:59:59.999,211611.25059000,968,61.50970000,173158.61084200,0,2814.28,1.1787572552431993
259,2024-02-18 11:00:00,2809.01,2810.65,2794.89,2804.02,65.03460000,2024-02-18 11:59:59.999,182340.61860200,846,50.62840000,141963.94228700,0,2804.6425,1.1747206018016774
260,2024-02-18 12:00:00,2802.02,2807.64,2793.18,2796.57,68.17460000,2024-02-18 12:59:59.999,190976.67377800,885,57.01120000,159713.27076700,0,2799.8525,1.1727143169783425
261,2024-02-18 13:00:00,2796.92,2797.8,2787.95,2791.49,106.30510000,2024-02-18 13:59:59.999,296992.18685900,1451,76.19150000,212872.53806100,0,2793.54,1.1700703351521835
262,2024-02-18 14:00:00,2789.1,2813.19,2785.9,2809.58,118.52320000,2024-02-18 14:59:59.999,331645.76256000,2371,95.32410000,266713.87728700,0,2799.4425,1.1725425890498316
263,2024-02-18 15:00:00,2809.29,2809.95,2801.36,2803.23,124.63500000,2024-02-18 15:59:59.999,349621.28716400,2595,100.99310000,283300.72529600,0,2805.9575,1.1752713877187306
264,2024-02-18 16:00:00,2803.23,2801.83,2752.5,2800.43,133.65340000,2024-02-18 16:59:59.999,377677.62879200,1877,96.47250000,273588.44990600,0,2789.4975,1.1683771396619262
265,2024-02-18 17:00:00,2799.28,2821.8,2796.87,2810.51,150.87990000,2024-02-18 17:59:59.999,424665.85826600,1787,97.65670000,274723.66445600,0,2807.1150000000002,1.1757562049803194
266,2024-02-18 18:00:00,2809.02,2832.2,2807.2,2830.33,116.09570000,2024-02-18 18:59:59.999,326946.98868100,1526,97.46530000,274457.64963600,0,2819.6874999999995,1.1810221790808155
267,2024-02-18 19:00:00,2830.65,2840.8,2822.3,2831.55,140.17110000,2024-02-18 19:59:59.999,396853.58434700,1848,112.29420000,317905.36897000,0,2831.325,1.185896529734586
268,2024-02-18 20:00:00,2831.24,2832.87,2817.1,2827.53,105.66690000,2024-02-18 20:59:59.999,298427.78350700,1396,88.55920000,250110.69181900,0,2827.185,1.184162496505232
269,2024-02-18 21:00:00,2827.53,2846.94,2823.21,2844.35,119.12650000,2024-02-18 21:59:59.999,337764.94513500,1565,94.15350000,266964.18261300,0,2835.5075,1.1876483640297006
270,2024-02-18 22:00:00,2844.34,2862.12,2840.42,2879.9,178.03730000,2024-02-18 22:59:59.999,511794.36653300,2419,129.46680000,372273.57589300,0,2856.695,1.196522718871957
271,2024-02-18 23:00:00,2879.9,2937.14,2865.93,2873.12,224.38550000,2024-02-18 23:59:59.999,646638.52035400,3039,172.88560000,498183.22920600,0,2889.0225,1.2100630471864369
272,2024-02-19 00:00:00,2873.21,2892.63,2867.28,2876.36,190.19500000,2024-02-19 00:59:59.999,547753.83991400,2366,129.92420000,373950.12302000,0,2877.3700000000003,1.205182413803575
273,2024-02-19 01:00:00,2876.4,2876.48,2857.11,2866.24,134.81950000,2024-02-19 01:59:59.999,386291.07613500,1657,103.22040000,295687.16838200,0,2869.0575,1.2017007347651674
274,2024-02-19 02:00:00,2865.6,2889.47,2865.22,2884.63,127.64580000,2024-02-19 02:59:59.999,367270.44456800,1607,105.49180000,303443.11031300,0,2876.2299999999996,1.2047049263925929
275,2024-02-19 03:00:00,2884.58,2889.35,2877.07,2886.62,198.98830000,2024-02-19 03:59:59.999,574044.55951000,2809,98.38450000,283690.78148700,0,2884.4049999999997,1.2081290137476584
276,2024-02-19 04:00:00,2886.15,2899.8,2880.85,2892.15,140.55160000,2024-02-19 04:59:59.999,406392.34193100,2186,102.32820000,295789.44746100,0,2889.7375,1.2103625239398157
277,2024-02-19 05:00:00,2892.15,2908.13,2883.54,2908.13,285.50160000,2024-02-19 05:59:59.999,825114.81546700,3671,216.61220000,625797.16093200,0,2897.9875,1.2138180249403403
278,2024-02-19 06:00:00,2906.4,2926.02,2904.17,2920.68,211.81420000,2024-02-19 06:59:59.999,617722.94119300,2598,171.17740000,499207.44149400,0,2914.3175,1.2206578226783484
279,2024-02-19 07:00:00,2919.71,2937.14,2918.22,2925.39,144.74900000,2024-02-19 07:59:59.999,423001.62673000,1789,126.32680000,369159.31793300,0,2925.115,1.2251803405029742
280,2024-02-19 08:00:00,2925.39,2928.26,2903.55,2903.57,175.68800000,2024-02-19 08:59:59.999,512510.98300800,2050,122.35340000,356739.91284400,0,2915.1925,1.221024315208707
281,2024-02-19 09:00:00,2903.21,2920.25,2902.27,2917.94,135.43340000,2024-02-19 09:59:59.999,394134.79555500,1724,112.00630000,325922.85737900,0,2910.9175,1.2192337374175262
282,2024-02-19 10:00:00,2917.94,2917.96,2892.56,2912.82,136.19710000,2024-02-19 10:59:59.999,396085.72597800,1857,110.97500000,322710.23418600,0,2910.3199999999997,1.2189834753753668
283,2024-02-19 11:00:00,2912.69,2916.53,2905.58,2915.36,78.43290000,2024-02-19 11:59:59.999,228414.43665900,1070,60.95220000,177507.51228100,0,2912.54,1.2199133192809626
284,2024-02-19 12:00:00,2915.32,2916.08,2906.23,2914.09,91.26120000,2024-02-19 12:59:59.999,265645.02107200,1231,71.59590000,208389.13753800,0,2912.93,1.220076670237351
