,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,average,normalized_close,rsi
34,2024-01-02 10:00:00,2413.77,2416.4,2392.85,2398.14,19010.63420000,2024-01-02 10:59:59.999,45703819.42863700,43307,7987.68080000,19202878.20595500,0,2405.29,1.0447090189108301,66.42528735632189
35,2024-01-02 11:00:00,2398.15,2402.91,2380.36,2391.24,17120.85220000,2024-01-02 11:59:59.999,40966445.78423200,41380,8353.60720000,19991981.86737400,0,2393.165,1.0417031509337793,65.02390998593535
36,2024-01-02 12:00:00,2391.24,2404.68,2382.73,2386.85,15110.63800000,2024-01-02 12:59:59.999,36177454.94585100,40509,7008.78890000,16783014.46739200,0,2391.375,1.0397907218875106,64.74344611248043
37,2024-01-02 13:00:00,2386.85,2400.78,2382.22,2398.0,13619.26260000,2024-01-02 13:59:59.999,32605168.79367200,31818,7466.73300000,17877417.81546700,0,2391.9625,1.0446480302852088,63.37290502793303
38,2024-01-02 14:00:00,2398.01,2402.65,2354.92,2367.28,33817.21740000,2024-01-02 14:59:59.999,80327529.76024600,73892,15151.05660000,35994643.21834300,0,2380.715,1.0312653832917305,43.92288348700759
39,2024-01-02 15:00:00,2367.27,2371.14,2352.04,2357.48,25617.61250000,2024-01-02 15:59:59.999,60523932.41622500,57598,11429.90160000,27006214.46158100,0,2361.9825,1.0269961794982378,43.844131006454695
40,2024-01-02 16:00:00,2357.48,2369.6,2350.19,2367.91,18916.55050000,2024-01-02 16:59:59.999,44596329.01586600,45313,8215.03070000,19373093.34708000,0,2361.295,1.0315398321070262,45.65016196205459
41,2024-01-02 17:00:00,2367.92,2368.14,2350.95,2357.43,11178.90010000,2024-01-02 17:59:59.999,26386005.38361800,33708,5287.28810000,12478218.85252900,0,2361.1099999999997,1.02697439784623,41.939070491438706
42,2024-01-02 18:00:00,2357.43,2369.6,2355.54,2365.7,8386.08450000,2024-01-02 18:59:59.999,19820203.19261300,28894,4315.76480000,10200074.52830300,0,2362.0675,1.0305770830882897,44.12582923175687
43,2024-01-02 19:00:00,2365.7,2372.75,2354.79,2369.19,18480.20930000,2024-01-02 19:59:59.999,43705628.24767600,37253,8934.08610000,21134130.15670500,0,2365.6075,1.0320974423984213,47.700160905509634
44,2024-01-02 20:00:00,2369.19,2380.0,2358.32,2359.87,15536.61750000,2024-01-02 20:59:59.999,36795695.40689600,37429,7494.84000000,17750002.37807800,0,2366.8450000000003,1.0280373424642018,46.23783144194045
45,2024-01-02 21:00:00,2359.86,2366.34,2341.0,2366.34,16682.19970000,2024-01-02 21:59:59.999,39311295.02370400,43601,7899.96030000,18620609.43509600,0,2358.385,1.030855888233987,44.595942800133024
46,2024-01-02 22:00:00,2366.33,2372.5,2357.53,2359.03,9548.81490000,2024-01-02 22:59:59.999,22589108.85010000,26048,4945.02310000,11699867.51098400,0,2363.8475000000003,1.0276714107104739,27.066902366059495
47,2024-01-02 23:00:00,2359.02,2363.24,2351.0,2355.34,14769.25220000,2024-01-02 23:59:59.999,34816017.35715600,30953,8352.47930000,19690583.81372600,0,2357.15,1.026063924792312,28.837377761680713
48,2024-01-03 00:00:00,2355.35,2367.0,2347.4,2361.39,14703.20900000,2024-01-03 00:59:59.999,34682650.24670900,36426,7596.87430000,17919301.07925400,0,2357.785,1.0286995046852332,35.69704989491713
49,2024-01-03 01:00:00,2361.39,2375.0,2360.04,2373.08,10216.55520000,2024-01-03 01:59:59.999,24193940.22033300,24471,6239.68390000,14776581.93907500,0,2367.3774999999996,1.0337920549246136,43.18625243884143
50,2024-01-03 02:00:00,2373.08,2384.66,2367.33,2368.75,14123.32890000,2024-01-03 02:59:59.999,33555760.88063700,29926,8247.89310000,19596183.01301200,0,2373.455,1.031905763860754,43.20570570570576
51,2024-01-03 03:00:00,2368.75,2370.31,2364.21,2368.51,7666.74940000,2024-01-03 03:59:59.999,18148733.65185500,19158,4310.36510000,10203525.78644200,0,2367.9449999999997,1.0318012119311177,37.942595469785026
52,2024-01-03 04:00:00,2368.51,2373.9,2363.21,2370.5,11719.52270000,2024-01-03 04:59:59.999,27764296.94417200,20949,5553.24610000,13156122.60583400,0,2369.0299999999997,1.0326681216810207,51.720820863616815
53,2024-01-03 05:00:00,2370.51,2379.61,2367.99,2376.94,9631.56400000,2024-01-03 05:59:59.999,22872946.35805300,21569,5056.89060000,12008600.73830800,0,2373.7625000000003,1.0354735984596015,60.78713968957875
54,2024-01-03 06:00:00,2376.94,2380.9,2373.6,2375.34,9648.97520000,2024-01-03 06:59:59.999,22946290.94320800,22671,4765.14730000,11331665.57996300,0,2376.695,1.034776585595358,54.56556470443671
55,2024-01-03 07:00:00,2375.35,2379.68,2356.99,2361.64,15554.42450000,2024-01-03 07:59:59.999,36849780.69422400,31749,7749.59760000,18360539.52028900,0,2368.415,1.0288084129452713,52.488473814871746
56,2024-01-03 08:00:00,2361.65,2371.4,2361.26,2370.5,11377.54750000,2024-01-03 08:59:59.999,26923491.97908700,24202,6171.35320000,14602893.24686000,0,2366.2025000000003,1.0326681216810207,52.817562808171026
57,2024-01-03 09:00:00,2370.5,2385.45,2370.29,2376.01,17937.70630000,2024-01-03 09:59:59.999,42645745.42039000,34821,10438.25430000,24818075.57425400,0,2375.5625,1.03506845973226,53.91055045871568
58,2024-01-03 10:00:00,2376.02,2380.84,2360.88,2364.58,20258.21370000,2024-01-03 10:59:59.999,48039565.26285800,35556,8937.05010000,21196015.45544400,0,2370.58,1.0300891740833191,52.636882767887144
59,2024-01-03 11:00:00,2364.58,2365.62,2294.01,2307.68,59133.38050000,2024-01-03 11:59:59.999,137966492.63260300,111754,25475.99250000,59448941.91814000,0,2332.9725,1.0053016540986532,29.011020466580717
60,2024-01-03 12:00:00,2307.99,2308.6,2278.27,2248.55,209264.81570000,2024-01-03 12:59:59.999,461645108.65238600,358762,95242.28300000,210059584.69554700,0,2285.8525,0.9795426724344481,21.163082063061182
61,2024-01-03 13:00:00,2248.55,2248.8,2206.96,2223.79,65271.62670000,2024-01-03 13:59:59.999,145275236.73187300,106477,30934.12460000,68840775.30123700,0,2232.025,0.9687563983602772,19.065983163241285
62,2024-01-03 14:00:00,2223.79,2224.0,2191.0,2193.77,48027.57340000,2024-01-03 14:59:59.999,105781538.24687000,81939,25406.12590000,55959248.13088400,0,2208.14,0.9556786944949052,14.577345731191969
63,2024-01-03 15:00:00,2193.76,2241.0,2190.0,2240.4,47153.42050000,2024-01-03 15:59:59.999,104484377.34675300,70895,26138.72340000,57942895.27580100,0,2216.29,0.9759922631572069,25.56897694630632
64,2024-01-03 16:00:00,2240.39,2245.33,2222.11,2231.4,55308.63440000,2024-01-03 16:59:59.999,123622395.38827400,82123,30961.03080000,69201133.66577600,0,2234.8075,0.9720715657958362,25.13667137323057
65,2024-01-03 17:00:00,2231.41,2235.0,2212.0,2223.3,31364.44580000,2024-01-03 17:59:59.999,69699999.70392000,43922,16765.17500000,37254915.39914300,0,2225.4275,0.9685429381706026,24.441158869292835
66,2024-01-03 18:00:00,2223.3,2227.99,2188.0,2198.23,35399.31470000,2024-01-03 18:59:59.999,78201929.32879400,48113,17657.39250000,39014460.09029300,0,2209.38,0.9576216178539845,21.956698681426104
67,2024-01-03 19:00:00,2198.23,2229.11,2197.26,2206.53,30235.37920000,2024-01-03 19:59:59.999,66868730.97055200,42473,16479.44510000,36448190.24893300,0,2207.7825000000003,0.9612373720872486,22.426458690657384
68,2024-01-03 20:00:00,2206.54,2223.63,2205.28,2218.28,21326.72880000,2024-01-03 20:59:59.999,47237683.10069200,28197,12271.85120000,27182230.82261600,0,2213.4325000000003,0.9663560603090381,25.394786314074537
69,2024-01-03 21:00:00,2218.29,2227.87,2211.93,2226.03,18373.48500000,2024-01-03 21:59:59.999,40806775.14135700,26219,10477.96760000,23270824.37027300,0,2221.03,0.9697322163702183,28.35158519842929
70,2024-01-03 22:00:00,2226.02,2226.45,2200.0,2205.39,20334.88950000,2024-01-03 22:59:59.999,45003705.40232100,26767,10283.37070000,22758773.12752500,0,2214.4649999999997,0.9607407504214748,24.59767992861326
71,2024-01-03 23:00:00,2205.38,2210.26,2196.23,2209.72,14697.99630000,2024-01-03 23:59:59.999,32380719.93198300,21928,8067.92290000,17774780.33085400,0,2205.3975,0.9626270414853343,24.322905407492044
72,2024-01-04 00:00:00,2209.72,2219.92,2206.44,2210.64,13776.34210000,2024-01-04 00:59:59.999,30469639.59960800,23200,7775.29170000,17198586.34918900,0,2211.68,0.9630278238822744,25.432492818384986
73,2024-01-04 01:00:00,2210.64,2214.24,2201.91,2205.92,17337.13280000,2024-01-04 01:59:59.999,38277920.61110800,25496,9268.59140000,20463856.58585800,0,2208.1775,0.9609716359327556,30.514705882353013
74,2024-01-04 02:00:00,2205.92,2232.89,2204.63,2231.59,13022.40810000,2024-01-04 02:59:59.999,28931003.46442600,25857,8277.08780000,18391468.48921400,0,2218.7574999999997,0.9721543360734651,46.27514714925767
75,2024-01-04 03:00:00,2231.6,2239.79,2225.23,2231.08,15194.92400000,2024-01-04 03:59:59.999,33903504.22182200,25649,7883.78200000,17590191.95406500,0,2231.9249999999997,0.9719321632229874,51.791947298559535
76,2024-01-04 04:00:00,2231.07,2239.3,2227.8,2237.88,11737.64710000,2024-01-04 04:59:59.999,26219481.10013700,21331,6679.18020000,14919472.89810600,0,2234.0125000000003,0.9748944678960231,62.23985792774291
77,2024-01-04 05:00:00,2237.89,2244.04,2232.78,2235.93,15376.18330000,2024-01-04 05:59:59.999,34407755.97156000,23430,8541.38410000,19114941.50125400,0,2237.6600000000003,0.9740449834677259,48.350675226920444
78,2024-01-04 06:00:00,2235.93,2244.93,2235.0,2238.8,17678.90080000,2024-01-04 06:59:59.999,39571663.27096200,24771,9518.63050000,21306230.38202900,0,2238.665,0.9752952502929632,52.859792858247026
79,2024-01-04 07:00:00,2238.79,2241.83,2220.0,2221.85,24228.69950000,2024-01-04 07:59:59.999,54023237.29663000,33151,9793.80480000,21844716.95037900,0,2230.6175,0.9679112702623817,49.475511828112474
80,2024-01-04 08:00:00,2221.85,2226.64,2211.13,2215.95,23815.44440000,2024-01-04 08:59:59.999,52819100.53189400,35752,9707.85330000,21528794.87090900,0,2218.8925,0.9653410353254831,57.44162607088843
81,2024-01-04 09:00:00,2215.96,2229.71,2214.6,2223.4,10324.99310000,2024-01-04 09:59:59.999,22936654.81383800,21905,5262.23030000,11690367.75530600,0,2220.9175,0.9685865014746178,57.13560612469319
82,2024-01-04 10:00:00,2223.41,2226.12,2205.0,2222.39,15301.07910000,2024-01-04 10:59:59.999,33926352.53815200,30925,7472.86600000,16570196.76932300,0,2219.23,0.9681465121040639,51.912161533451005
83,2024-01-04 11:00:00,2222.38,2230.71,2215.0,2228.14,11585.54860000,2024-01-04 11:59:59.999,25777002.88647700,23550,6308.76470000,14038617.35977800,0,2224.0575,0.9706514020849396,51.00028444107311
84,2024-01-04 12:00:00,2228.13,2245.19,2222.7,2235.99,29830.22700000,2024-01-04 12:59:59.999,66686986.41189000,38602,16677.39730000,37283806.01541800,0,2233.0024999999996,0.9740711214501351,66.50841605524352
85,2024-01-04 13:00:00,2235.99,2247.36,2231.8,2238.29,15912.54950000,2024-01-04 13:59:59.999,35592359.63285600,28136,8758.27510000,19592150.22624100,0,2238.36,0.9750730774424854,65.75841147269693
86,2024-01-04 14:00:00,2238.29,2274.48,2230.66,2273.25,32621.20490000,2024-01-04 14:59:59.999,73417907.55191900,58182,19308.67270000,43468334.40965400,0,2254.17,0.9903028085262098,75.10626353356291
87,2024-01-04 15:00:00,2273.26,2285.99,2261.93,2276.87,35027.06290000,2024-01-04 15:59:59.999,79646268.46718300,65509,18605.18490000,42304571.05952900,0,2274.5125,0.9918798001315611,78.7037786228654
88,2024-01-04 16:00:00,2276.88,2280.97,2259.1,2269.58,29449.00320000,2024-01-04 16:59:59.999,66779972.00091100,49163,14743.05430000,33423870.96924200,0,2271.6325,0.9887040352688508,68.05436745556463
89,2024-01-04 17:00:00,2269.59,2289.26,2267.35,2274.72,29583.68270000,2024-01-04 17:59:59.999,67408642.95047300,49557,15331.30870000,34935991.65582900,0,2275.23,0.9909431890952336,69.86525855790207
90,2024-01-04 18:00:00,2274.72,2279.96,2268.28,2273.76,13302.15680000,2024-01-04 18:59:59.999,30260666.41172600,25588,6929.42980000,15763170.84174600,0,2274.1800000000003,0.9905249813766875,67.2499999999999
91,2024-01-04 19:00:00,2273.76,2294.08,2271.01,2274.27,19089.42060000,2024-01-04 19:59:59.999,43561636.38625200,37924,9961.76090000,22731664.85893200,0,2278.28,0.9907471542271651,68.69149765990639
92,2024-01-04 20:00:00,2274.27,2294.69,2272.68,2273.4,18305.44290000,2024-01-04 20:59:59.999,41773982.13244000,34918,9551.73800000,21799327.62067700,0,2278.7599999999998,0.9903681534822326,67.2036595067621
93,2024-01-04 21:00:00,2273.4,2288.46,2268.51,2273.17,15060.33680000,2024-01-04 21:59:59.999,34307230.06056500,32421,7418.92060000,16900742.63004600,0,2275.885,0.9902679578829976,80.60591603053456
94,2024-01-04 22:00:00,2273.17,2286.75,2261.57,2270.0,13156.98830000,2024-01-04 22:59:59.999,29922496.76691600,28874,6797.22530000,15458552.53692400,0,2272.8725,0.9888870011457148,83.31894957465195
95,2024-01-04 23:00:00,2270.01,2275.76,2266.57,2267.11,8126.67650000,2024-01-04 23:59:59.999,18451154.12702800,16880,4222.19390000,9585967.45987500,0,2269.8625,0.9876280216596747,78.54996734160709
96,2024-01-05 00:00:00,2267.11,2274.76,2261.0,2267.62,11988.56980000,2024-01-05 00:59:59.999,27187736.27677200,24442,6708.41530000,15215365.14538900,0,2267.6225000000004,0.9878501945101523,79.73701512163098
97,2024-01-05 01:00:00,2267.62,2271.12,2212.0,2237.93,36936.16320000,2024-01-05 01:59:59.999,82818265.25227400,63318,16210.10390000,36323606.03153000,0,2247.1675,0.9749162495480306,54.89548954895493
98,2024-01-05 02:00:00,2237.94,2251.2,2231.71,2240.4,19014.28270000,2024-01-05 02:59:59.999,42631995.18481100,33260,9579.12730000,21477031.35766800,0,2240.3125,0.9759922631572069,52.33062044181394
99,2024-01-05 03:00:00,2240.41,2250.47,2238.92,2242.28,8943.32910000,2024-01-05 03:59:59.999,20075451.03869100,19263,4268.14790000,9581358.99148100,0,2243.02,0.9768112532726932,52.118059241957894
100,2024-01-05 04:00:00,2242.29,2247.63,2234.3,2243.85,12945.68340000,2024-01-05 04:59:59.999,29009686.81521800,24174,6507.89910000,14582449.23559000,0,2242.0175,0.9774951971457322,25.82236842105209
101,2024-01-05 05:00:00,2243.86,2248.0,2241.42,2246.45,9594.86140000,2024-01-05 05:59:59.999,21546158.76967700,18507,6198.43940000,13919868.12729300,0,2244.9325,0.9786278430501282,24.556707929072715
102,2024-01-05 06:00:00,2246.45,2257.87,2240.48,2255.34,18363.48530000,2024-01-05 06:59:59.999,41314242.46531800,29459,10768.80500000,24225964.43944600,0,2250.035,0.9825006207770822,38.400130335614236
103,2024-01-05 07:00:00,2255.34,2265.72,2252.74,2252.75,17584.07750000,2024-01-05 07:59:59.999,39741509.42990000,26705,8750.24380000,19775591.51782100,0,2256.6375,0.9813723312030876,31.327553969063402
104,2024-01-05 08:00:00,2252.75,2259.2,2250.0,2252.24,15264.31540000,2024-01-05 08:59:59.999,34404436.07955400,22640,8585.73680000,19351103.89199700,0,2253.5474999999997,0.9811501583526099,31.56903048989345
105,2024-01-05 09:00:00,2252.24,2269.0,2252.23,2264.59,26133.96530000,2024-01-05 09:59:59.999,59129915.10587200,36607,16554.93770000,37455978.36384800,0,2259.515,0.986530226398491,43.1073768157222
106,2024-01-05 10:00:00,2264.6,2265.89,2233.23,2240.31,14816.26160000,2024-01-05 10:59:59.999,33379903.88238500,31835,6212.63570000,13999002.39034400,0,2251.0074999999997,0.9759530561835931,32.329381608458945
107,2024-01-05 11:00:00,2240.32,2249.77,2238.96,2241.97,13474.34080000,2024-01-05 11:59:59.999,30234157.41746200,29664,6972.18560000,15644286.87557200,0,2242.755,0.9766762070302458,33.589312013465175
108,2024-01-05 12:00:00,2241.97,2253.64,2234.29,2242.03,13639.46150000,2024-01-05 12:59:59.999,30611744.72277700,31058,6441.22700000,14457755.72694200,0,2242.9825,0.9767023450126552,34.79064709081052
109,2024-01-05 13:00:00,2242.04,2251.9,2237.28,2247.41,17264.58880000,2024-01-05 13:59:59.999,38741477.34911600,35169,9418.29280000,21133243.17456200,0,2244.6575000000003,0.9790460507686743,39.570097416348965
110,2024-01-05 14:00:00,2247.41,2252.77,2221.0,2226.79,29039.84660000,2024-01-05 14:59:59.999,64913852.76942700,58606,14589.42660000,32622408.40595200,0,2236.9925000000003,0.970063297480734,32.17808817110452
111,2024-01-05 15:00:00,2226.8,2242.27,2218.0,2224.99,27168.39400000,2024-01-05 15:59:59.999,60616626.59456600,45329,13767.89230000,30722114.62399700,0,2228.015,0.9692791580084598,42.534041080083156
112,2024-01-05 16:00:00,2225.0,2233.34,2210.01,2211.82,18457.03410000,2024-01-05 16:59:59.999,41019814.77166700,34437,8665.08370000,19259618.88088600,0,2220.0425,0.9635418708696543,35.32251437962215
113,2024-01-05 17:00:00,2211.82,2232.79,2206.17,2232.1,19964.22760000,2024-01-05 17:59:59.999,44321248.58803800,37104,10708.19640000,23775256.82403200,0,2220.7200000000003,0.9723765089239427,45.60297166551474
114,2024-01-05 18:00:00,2232.1,2238.6,2224.2,2233.84,9113.17950000,2024-01-05 18:59:59.999,20335269.21698400,20751,4804.84500000,10721219.41213300,0,2232.185,0.9731345104138078,45.682739584231996
115,2024-01-05 19:00:00,2233.85,2240.67,2229.89,2234.26,8570.55860000,2024-01-05 19:59:59.999,19155122.27151000,19472,4764.99950000,10649996.43129300,0,2234.6675,0.9733174762906718,44.64175824175845
116,2024-01-05 20:00:00,2234.26,2261.0,2234.25,2248.36,15134.28590000,2024-01-05 20:59:59.999,33967729.51744200,28843,8637.35210000,19387776.66132000,0,2244.4675,0.9794599021568191,47.06624075319436
117,2024-01-05 21:00:00,2248.36,2248.74,2234.18,2246.39,8384.86710000,2024-01-05 21:59:59.999,18791876.92144600,19615,4338.50990000,9722680.70147000,0,2244.4175,0.978601705067719,47.312827446341004
118,2024-01-05 22:00:00,2246.4,2249.4,2238.22,2247.75,5201.64570000,2024-01-05 22:59:59.999,11673790.41171000,14064,2766.54210000,6209172.01787500,0,2245.4425,0.9791941660023262,48.11645272254393
119,2024-01-05 23:00:00,2247.76,2277.21,2247.75,2268.78,28570.57570000,2024-01-05 23:59:59.999,64745610.32904500,54641,17396.39780000,39421641.07983900,0,2260.375,0.9883555288367291,51.638382732462674
120,2024-01-06 00:00:00,2268.78,2270.0,2257.87,2262.95,10606.08770000,2024-01-06 00:59:59.999,24014084.08539300,23810,5267.20530000,11924874.72451000,0,2264.9,0.985815788212641,60.34545786876246
121,2024-01-06 01:00:00,2262.94,2263.29,2253.28,2254.91,7665.42640000,2024-01-06 01:59:59.999,17309854.81114800,18509,3900.59110000,8807852.14694500,0,2258.605,0.9823132985698165,55.58721934369602
122,2024-01-06 02:00:00,2254.92,2258.01,2251.0,2255.17,7072.27550000,2024-01-06 02:59:59.999,15944450.90925100,15796,3410.40040000,7688559.90506800,0,2254.775,0.9824265631602562,55.66379310344821
123,2024-01-06 03:00:00,2255.18,2256.2,2250.4,2252.99,4062.39900000,2024-01-06 03:59:59.999,9153013.16759600,11900,1692.94800000,3814434.34582900,0,2253.6924999999997,0.9814768831327241,52.473404255319096
124,2024-01-06 04:00:00,2253.0,2255.66,2245.42,2246.79,5548.78860000,2024-01-06 04:59:59.999,12488822.15152600,16790,2601.77020000,5856411.76113400,0,2250.2174999999997,0.97877595828378,60.16466761536887
125,2024-01-06 05:00:00,2246.79,2249.72,2229.63,2235.19,14871.21310000,2024-01-06 05:59:59.999,33294260.44034200,30942,6501.94200000,14558327.96680700,0,2240.3325,0.9737226150180134,54.71436494731013
126,2024-01-06 06:00:00,2235.2,2235.6,2216.4,2219.34,18707.54820000,2024-01-06 06:59:59.999,41643978.70006500,33122,8625.82970000,19201741.57533100,0,2226.6349999999998,0.9668178313315995,53.39166516326895
