,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,average,normalized_average,ma5,ma15
22,2024/2/8 14:00,2423.63,2436.95,2427.62,1.017782218,176.6307,00:00.0,428831.9069,1998,139.9614,339831.3846,0,2429.9525,1.017782218,1.014928183,1.017590245
23,2024/2/8 15:00,2431.22,2462.65,2442.665,1.025199503,180.7469,00:00.0,442092.8092,2267,146.187,357583.8073,0,2447.66125,1.025199503,1.015428707,1.017715272
24,2024/2/8 16:00,2453.51,2455.61,2406.85,1.019714157,152.8039,00:00.0,372716.9045,1725,128.5978,313657.5842,0,2434.565,1.019714157,1.017309442,1.018231886
25,2024/2/8 17:00,2421,2436.95,2424.59,1.016830384,169.4164,00:00.0,411058.2837,1965,135.6465,329243.3759,0,2427.68,1.016830384,1.018357401,1.017691083
26,2024/2/8 18:00,2428.21,2432.82,2429.175,1.017838239,145.6647,00:00.0,353286.3,1694,111.1778,269834.033,0,2430.08625,1.017838239,1.018867559,1.017373875
27,2024/2/8 19:00,2430.35,2432.5,2423.07,1.017079599,91.1997,00:00.0,221436.249,1044,82.2265,199651.8912,0,2428.275,1.017079599,1.0194729,1.017266196
28,2024/2/8 20:00,2426.18,2499.85,2421.13,1.023622014,126.9931,00:00.0,308182.844,1587,108.7035,263792.277,0,2443.895,1.023622014,1.019332376,1.017270315
29,2024/2/8 21:00,2428.42,2430.96,2422.23,1.016477504,93.374,00:00.0,226558.5946,1092,78.4226,190272.0131,0,2426.8375,1.016477504,1.019016879,1.017757087
30,2024/2/8 22:00,2425.33,2425.175,2424.22,1.015681168,48.9786,00:00.0,118887.8692,562,42.7972,103880.9626,0,2424.93625,1.015681168,1.018369548,1.017185219
31,2024/2/8 23:00,2423.69,2428.58,2418.5,1.014754989,72.9432,00:00.0,176816.8744,844,62.0325,150375.6557,0,2422.725,1.014754989,1.018139705,1.01733939
32,2024/2/9 0:00,2419.96,2424,2396.48,1.011968599,63.6027,00:00.0,154007.0747,734,55.5491,134503.5256,0,2416.0725,1.011968599,1.017523055,1.017308046
33,2024/2/9 1:00,2423.77,2428.44,2422.16,1.015634571,57.9721,00:00.0,140581.3321,643,43.8078,106226.5123,0,2424.825,1.015634571,1.016500855,1.017087313
34,2024/2/9 2:00,2424.34,2456.9,2423.66,1.022179081,111.1379,00:00.0,270618.1015,1250,95.4666,232414.0099,0,2440.45,1.022179081,1.014903366,1.017076562
35,2024/2/9 3:00,2456.9,2465.47,2442.9,1.027675422,241.9033,00:00.0,593010.1492,2367,214.2485,525132.4671,0,2453.5725,1.027675422,1.016043682,1.01759021
36,2024/2/9 4:00,2449.03,2451.82,2442.63,1.024942434,122.2134,00:00.0,299178.9108,1312,110.2104,269786.1265,0,2447.0475,1.024942434,1.018442532,1.018483265
37,2024/2/9 5:00,2444.87,2448.84,2448.84,1.025693221,111.9984,00:00.0,274181.2238,1293,94.8823,232360.4715,0,2448.84,1.025693221,1.020480021,1.019158659
38,2024/2/9 6:00,2452.97,2450.59,2450.59,1.026426206,130.5652,00:00.0,320081.7606,1596,103.3132,253488.1928,0,2450.59,1.026426206,1.023224946,1.019686059
39,2024/2/9 7:00,2448.21,2452.445,2447.93,1.026730394,157.1781,00:00.0,386241.8748,1905,128.738,316417.0027,0,2451.31625,1.026730394,1.025383273,1.019767839
40,2024/2/9 8:00,2456.86,2467.91,2453.38,1.030997938,112.0042,00:00.0,275591.8062,1282,100.7598,247919.5636,0,2461.505,1.030997938,1.026293535,1.020235588
41,2024/2/9 9:00,2468.04,2468.685,2468.685,1.034005271,143.7699,00:00.0,355259.23,1670,100.6749,248853.2073,0,2468.685,1.034005271,1.026958039,1.021180092
42,2024/2/9 10:00,2469.33,2472.39,2463.88,1.03420213,72.0863,00:00.0,177887.5361,858,60.1772,148504.771,0,2469.155,1.03420213,1.028770606,1.022257894
43,2024/2/9 11:00,2470.82,2502.48,2466.41,1.041068106,110.3806,00:00.0,273110.2766,1411,93.3372,230959.8848,0,2485.5475,1.041068106,1.030472388,1.023399396
44,2024/2/9 12:00,2502.48,2522.29,2499.51,1.050721519,143.7775,00:00.0,361069.0579,1733,123.9581,311294.6907,0,2508.595,1.050721519,1.033400768,1.024562469
45,2024/2/9 13:00,2509.88,2521.21,2507.82,1.052685919,121.409,00:00.0,305426.8645,1464,103.4452,260231.6842,0,2513.285,1.052685919,1.038198993,1.026845403
46,2024/2/9 14:00,2512.97,2519.66,2487.61,1.048668114,155.061,00:00.0,388364.0269,1988,126.6262,317153.8196,0,2503.6925,1.048668114,1.042536589,1.029312387
47,2024/2/9 15:00,2494.54,2496.305,2496.305,1.04557387,159.3118,00:00.0,396499.2705,1960,128.681,320370.2132,0,2496.305,1.04557387,1.045469158,1.031573262
48,2024/2/9 16:00,2497.56,2502.5,2483.23,1.044033554,120.5535,00:00.0,300252.1617,1438,102.1119,254321.6588,0,2492.6275,1.044033554,1.047743505,1.033813613
49,2024/2/9 17:00,2485.13,2500,2492.115,1.044644549,133.2776,00:00.0,332277.1619,1592,98.0628,244598.0026,0,2494.08625,1.044644549,1.048336595,1.035706879
50,2024/2/9 18:00,2498.43,2503.185,2495.57,1.047658165,176.4291,00:00.0,444138.7568,2190,150.1156,377991.741,0,2501.28125,1.047658165,1.047121201,1.037204576
51,2024/2/9 19:00,2510.35,2511.01,2482.03,1.046350834,154.5404,00:00.0,384931,1802,131.8879,328463.7901,0,2498.16,1.046350834,1.04611565,1.038536759
52,2024/2/9 20:00,2488.37,2495.06,2483.12,1.043030412,124.0021,00:00.0,308752.4099,1478,101.2314,252069.9921,0,2490.2325,1.043030412,1.045652194,1.039963986
53,2024/2/9 21:00,2493.68,2493.87,2484.09,1.043467061,119.2169,00:00.0,296841.4858,1416,99.0378,246594.6642,0,2491.275,1.043467061,1.045143503,1.041119799
54,2024/2/9 22:00,2493.46,2505.73,2487.12,1.044807377,97.9234,00:00.0,244658.6113,1171,80.4459,200973.6887,0,2494.475,1.044807377,1.045030204,1.042255856
55,2024/2/9 23:00,2491.62,2489.21,2485.15,1.042177008,112.9911,00:00.0,282115.6386,1297,81.0669,202149.321,0,2488.195,1.042177008,1.04506277,1.043460988
56,2024/2/10 0:00,2486.97,2496.21,2484.49,1.042166536,90.5768,00:00.0,225601.4545,1157,72.5333,180636.0209,0,2488.17,1.042166536,1.043966538,1.044206259
57,2024/2/10 1:00,2485.02,2504.82,2483.1,1.044089051,128.2906,00:00.0,319658.0892,1471,107.4487,267664.3475,0,2492.76,1.044089051,1.043129679,1.044750344
58,2024/2/10 2:00,2498.15,2506.2,2496.57,1.04781471,153.4264,00:00.0,383972.3503,1500,65.6679,164298.2491,0,2501.655,1.04781471,1.043341407,1.045409472
59,2024/2/10 3:00,2506,2514.79,2506,1.051133038,65.6845,00:00.0,164890.0128,786,55.9852,140540.3249,0,2509.5775,1.051133038,1.044210936,1.045859245
60,2024/2/10 4:00,2511.67,2514.89,2506.25,1.051263928,83.8621,00:00.0,210505.0336,912,67.2056,168681.2233,0,2509.89,1.051263928,1.045476069,1.04588668
61,2024/2/10 5:00,2506.27,2507.84,2501.16,1.049197957,50.8997,00:00.0,127468.0688,593,46.1158,115486.8848,0,2504.9575,1.049197957,1.047293453,1.04579188
62,2024/2/10 6:00,2504.25,2507.45,2503.62,1.049217853,60.8437,00:00.0,152473.4536,686,43.2563,108394.3234,0,2505.005,1.049217853,1.048699737,1.045827203
63,2024/2/10 7:00,2504.27,2507.4,2494.5,1.047235652,117.1988,00:00.0,293019.874,1172,95.4897,238685.6154,0,2500.2725,1.047235652,1.049725497,1.046070136
64,2024/2/10 8:00,2494.99,2498.56,2486.61,1.043791669,93.8067,00:00.0,233962.7059,989,84.7769,211442.0174,0,2492.05,1.043791669,1.049609685,1.046283609
65,2024/2/10 9:00,2487.52,2494.46,2484.2,1.042386432,83.9179,00:00.0,208829.3685,922,73.0547,181786.524,0,2488.695,1.042386432,1.048141412,1.04622675
66,2024/2/10 10:00,2487.44,2491.91,2484.64,1.04176863,53.3346,00:00.0,132735.5213,618,44.3688,110423.7552,0,2487.22,1.04176863,1.046365912,1.045875301
67,2024/2/10 11:00,2484.98,2484.98,2477.37,1.039767581,110.7289,00:00.0,274567.3337,1201,89.9103,222947.5082,0,2482.4425,1.039767581,1.044880047,1.045569821
68,2024/2/10 12:00,2481.89,2491.85,2480.77,1.040869153,65.6921,00:00.0,163304.3932,763,59.604,148166.088,0,2485.0725,1.040869153,1.042989993,1.045352299
69,2024/2/10 13:00,2485.89,2492.61,2481.01,1.041741405,81.8567,00:00.0,203570.3393,947,67.5675,168035.6717,0,2487.155,1.041741405,1.041716693,1.045179105
70,2024/2/10 14:00,2489.3,2496.61,2488.41,1.043548737,62.671,00:00.0,156145.7439,724,55.4874,138250.188,0,2491.47,1.043548737,1.04130664,1.044974707
71,2024/2/10 15:00,2491.59,2496.51,2488.81,1.043826224,56.9483,00:00.0,141978.9716,664,51.0758,127335.2989,0,2492.1325,1.043826224,1.041539101,1.045066155
72,2024/2/10 16:00,2491.02,2490.96,2490.96,1.043335124,80.6167,00:00.0,201251.8843,1109,64.86,162081.2247,0,2490.96,1.043335124,1.04195062,1.045176801
73,2024/2/10 17:00,2490.82,2492.32,2483.76,1.042014704,71.9463,00:00.0,178926.7285,842,64.4014,160168.6255,0,2487.8075,1.042014704,1.042664128,1.045126539
74,2024/2/10 18:00,2484.49,2492.92,2483.41,1.042073342,49.1476,00:00.0,122284.5455,574,44.8092,111487.8836,0,2487.9475,1.042073342,1.042893239,1.044739872
75,2024/2/10 19:00,2491.32,2497.37,2489.07,1.044323607,60.9436,00:00.0,151988.7211,704,54.0098,134693.6597,0,2493.32,1.044323607,1.042959626,1.044135893
76,2024/2/10 20:00,2495.55,2510.87,2493.24,1.047828322,86.4607,00:00.0,216170.7562,1000,76.4825,191202.955,0,2501.6875,1.047828322,1.0431146,1.043673205
77,2024/2/10 21:00,2505.95,2516.31,2505.17,1.051349792,122.4285,00:00.0,307555.0597,1455,108.1933,271786.9851,0,2510.095,1.051349792,1.04391502,1.043581896
78,2024/2/10 22:00,2512.26,2512.71,2492.22,1.04862204,121.4339,00:00.0,303653.8771,1411,88.663,221750.5442,0,2503.5825,1.04862204,1.045517953,1.043724025
79,2024/2/10 23:00,2495.99,2506.02,2495.26,1.046943505,106.2622,00:00.0,265764.0037,1234,94.6312,236669.3518,0,2499.575,1.046943505,1.046839421,1.043816451
80,2024/2/11 0:00,2501.03,2503.56,2493.81,1.047100573,97.0683,00:00.0,242493.0006,1117,81.3645,203247.9358,0,2499.95,1.047100573,1.047813453,1.044026573
81,2024/2/11 1:00,2499.52,2510.9,2499.47,1.048990627,109.6832,00:00.0,274801.1015,1277,94.9639,237904.6951,0,2504.4625,1.048990627,1.048368846,1.044340849
82,2024/2/11 2:00,2507.65,2512.04,2505.69,1.050433561,71.2966,00:00.0,178852.7496,812,63.1353,158374.106,0,2507.9075,1.050433561,1.048601307,1.044822316
83,2024/2/11 3:00,2505.68,2523.06,2504.57,1.052950841,135.6181,00:00.0,341070.8721,1544,115.0926,289425.4474,0,2513.9175,1.052950841,1.048418061,1.045533381
84,2024/2/11 4:00,2521.72,2532.92,2521.72,1.057618909,135.0191,00:00.0,341053.8096,1471,95.9814,242431.7704,0,2525.0625,1.057618909,1.049283821,1.046338827
85,2024/2/11 5:00,2523.78,2525.7,2514.77,1.05627964,93.3943,00:00.0,235424.7401,1047,66.9342,168706.2824,0,2521.865,1.05627964,1.051418902,1.047397327
86,2024/2/11 6:00,2523.21,2534.05,2522.04,1.058477548,67.2848,00:00.0,170037.7744,782,58.8673,148762.1341,0,2527.1125,1.058477548,1.053254715,1.048246054
87,2024/2/11 7:00,2529.99,2532.63,2522.53,1.058569695,95.3314,00:00.0,241011.843,1001,79.7429,201574.9473,0,2527.3325,1.058569695,1.0551521,1.049222809
88,2024/2/11 8:00,2523.59,2539.6,2523.45,1.059023098,121.8786,00:00.0,308643.5569,1251,73.1034,185084.9961,0,2528.415,1.059023098,1.056779326,1.050238447
89,2024/2/11 9:00,2525.68,2528.99,2521.32,1.057583306,68.9941,00:00.0,174232.5341,845,57.9012,146222.227,0,2524.9775,1.057583306,1.057993778,1.05137234
90,2024/2/11 10:00,2523.92,2524.18,2512.52,1.055496393,74.4559,00:00.0,187586.257,892,62.2415,156802.5698,0,2519.995,1.055496393,1.057986658,1.052406338
91,2024/2/11 11:00,2519.41,2528.33,2519.27,1.057014719,81.8458,00:00.0,206616.985,940,74.2811,187519.9975,0,2523.62,1.057014719,1.057830008,1.05315119
92,2024/2/11 12:00,2526.1,2532.22,2523.08,1.058099537,82.8725,00:00.0,209477.7326,1001,68.5003,173150.7405,0,2526.21,1.058099537,1.057537442,1.053763617
93,2024/2/11 13:00,2523.09,2524.14,2510.57,1.054389586,86.6759,00:00.0,218189.7343,1032,74.41,187312.4962,0,2517.3525,1.054389586,1.057443411,1.0542136
94,2024/2/11 14:00,2510.7,2617.79,2512.735,1.063456087,134.881,00:00.0,338594.492,1540,109.4465,274847.0976,0,2538.99875,1.063456087,1.056516708,1.054598103
95,2024/2/11 15:00,2514.84,2514.91,2513.005,1.052768118,79.0521,00:00.0,198246.6285,952,67.6421,169684.5784,0,2513.48125,1.052768118,1.057691265,1.055698941
96,2024/2/11 16:00,2511.32,2510.495,2510.495,1.051517331,85.3232,00:00.0,214258.4357,1166,57.0156,143382.1138,0,2510.495,1.051517331,1.05714561,1.056076778
97,2024/2/11 17:00,2508.54,2509.85,2509.85,1.051247174,113.6681,00:00.0,285923.8555,1389,90.3638,227411.0367,0,2509.85,1.051247174,1.056046132,1.056245225
98,2024/2/11 18:00,2511.17,2512.8,2496.81,1.050180157,97.0826,00:00.0,243185.2279,1198,80.3119,201128.8204,0,2507.3025,1.050180157,1.054675659,1.056299466
99,2024/2/11 19:00,2507.42,2514.18,2514.18,1.053060789,74.8798,00:00.0,187845.7557,868,58.8592,147765.327,0,2514.18,1.053060789,1.053833774,1.056114753
100,2024/2/11 20:00,2507.74,2514.3,2496.73,1.048909999,93.9267,00:00.0,235392.2415,1100,76.8367,192570.8711,0,2504.27,1.048909999,1.051754714,1.055810879
101,2024/2/11 21:00,2498.38,2504.69,2493.53,1.047174919,91.0191,00:00.0,227474.6425,1062,79.2263,198005.0476,0,2500.1275,1.047174919,1.05098309,1.055319569
102,2024/2/11 22:00,2503.92,2502.05,2443.2,1.041817845,86.711,00:00.0,217151.5823,950,71.034,177917.5541,0,2487.3375,1.041817845,1.050114607,1.054566061
103,2024/2/11 23:00,2500.19,2507.07,2474.1,1.04585031,92.5756,00:00.0,231611.3492,1078,83.0377,207750.0583,0,2496.965,1.04585031,1.048228742,1.053449271
104,2024/2/12 0:00,2505.91,2519.5,2505.07,1.051910002,101.4016,00:00.0,254784.8253,1202,76.0095,190923.456,0,2511.4325,1.051910002,1.047362772,1.052571085
105,2024/2/12 1:00,2514.83,2515.9,2506.01,1.052036704,113.2903,00:00.0,284413.3761,1314,87.8679,220571.3425,0,2511.735,1.052036704,1.047132615,1.052192864
106,2024/2/12 2:00,2510.16,2517.86,2495.1,1.049444031,96.6644,00:00.0,242442.1156,1055,68.3353,171392.5315,0,2505.545,1.049444031,1.047757956,1.051962218
107,2024/2/12 3:00,2499.03,2503.94,2497.18,1.047288008,68.3478,00:00.0,170898.7362,815,61.9605,154925.4444,0,2500.3975,1.047288008,1.048211778,1.051457506
108,2024/2/12 4:00,2500.01,2501.28,2494,1.046071252,55.3346,00:00.0,138217.7804,637,48.1431,120256.4774,0,2497.4925,1.046071252,1.049305811,1.050736737
109,2024/2/12 5:00,2494.89,2500.13,2494,1.045515231,55.1754,00:00.0,137777.8406,632,47.1189,117659.9949,0,2496.165,1.045515231,1.049349999,1.050182182
110,2024/2/12 6:00,2494.21,2498.32,2477.15,1.04235816,96.5201,00:00.0,240419.9663,1124,78.2851,194966.8284,0,2488.6275,1.04235816,1.048071045,1.048986125
111,2024/2/12 7:00,2484.66,2504.81,2493.465,1.045572299,132.8643,00:00.0,331316.6471,1477,119.4717,297998.5857,0,2496.30125,1.045572299,1.046135336,1.048292127
112,2024/2/12 8:00,2502.28,2505.39,2493.26,1.046642981,131.239,00:00.0,328004.4707,1245,61.0029,152480.191,0,2498.8575,1.046642981,1.04536099,1.047895792
113,2024/2/12 9:00,2492.69,2493.62,2431.4,1.0362503,108.5242,00:00.0,269746.281,1274,87.8158,218288.9368,0,2474.045,1.0362503,1.045231985,1.047588846
114,2024/2/12 10:00,2476.54,2484.55,2472.34,1.038057631,86.8344,00:00.0,215261.1468,1035,73.7789,182883.8506,0,2478.36,1.038057631,1.043267794,1.046660188
115,2024/2/12 11:00,2480,2487.06,2476.81,1.039807372,94.9655,00:00.0,235588.4023,1051,76.9882,190991.8449,0,2482.5375,1.039807372,1.041776274,1.045659978
116,2024/2/12 12:00,2486.5,2488.52,2481.27,1.040627268,47.7277,00:00.0,118643.3537,590,41.3248,102733.3866,0,2484.495,1.040627268,1.041266117,1.045053136
117,2024/2/12 13:00,2481.74,2489.52,2481.14,1.040783289,81.3827,00:00.0,202349.4863,986,63.0401,156747.9608,0,2484.8675,1.040783289,1.04027711,1.044616626
118,2024/2/12 14:00,2486.94,2526.82,2486.51,1.049928848,124.72,00:00.0,311748.0632,1499,115.5332,288804.3058,0,2506.7025,1.049928848,1.039105172,1.044547656
119,2024/2/12 15:00,2526.54,2580.39,2520.6,1.066593787,211.4096,00:00.0,535880.6785,2434,181.0063,458842.9015,0,2546.49,1.066593787,1.041840882,1.044819558
120,2024/2/12 16:00,2558.25,2559.79,2539.41,1.068232532,170.5275,00:00.0,434577.0224,2086,141.4207,360414.4945,0,2550.4025,1.068232532,1.047548113,1.045798477
121,2024/2/12 17:00,2544.42,2663.94,2543.86,1.085253492,174.439,00:00.0,449931.486,2184,146.4605,377688.3471,0,2591.04,1.085253492,1.053233145,1.046878199
122,2024/2/12 18:00,2611.63,2633.16,2612.945,1.096545127,185.6885,00:00.0,485615.367,2327,148.3875,388189.1407,0,2617.99875,1.096545127,1.06215839,1.049265497
123,2024/2/12 19:00,2613,2637.15,2612.48,1.097472353,165.45,00:00.0,434008.783,2064,129.1809,338820.5864,0,2620.2125,1.097472353,1.073310757,1.052549305
124,2024/2/12 20:00,2618.49,2635.55,2612.01,1.099645131,137.5491,00:00.0,360909.3425,1759,110.9668,291172.0401,0,2625.4,1.099645131,1.082819458,1.055976045
125,2024/2/12 21:00,2635.55,2646.43,2630.88,1.104059795,133.4627,00:00.0,352206.3027,1668,102.4862,270443.9869,0,2635.94,1.104059795,1.089429727,1.059584705
126,2024/2/12 22:00,2631.02,2664.69,2644.065,1.109622628,140.6158,00:00.0,371849.9722,1749,121.3008,320842.0548,0,2649.22125,1.109622628,1.09659518,1.063698147
127,2024/2/12 23:00,2656.28,2707.78,2657.33,1.118301695,135.8316,00:00.0,360295.7103,1730,103.2652,273927.0341,0,2669.9425,1.118301695,1.101469007,1.067968169
128,2024/2/13 0:00,2659,2685.38,2663.62,1.117932061,192.0533,00:00.0,513394.6284,2259,120.5868,322337.5263,0,2669.06,1.117932061,1.10582032,1.072745416
129,2024/2/13 1:00,2668.26,2681.02,2668.11,1.118885988,155.6137,00:00.0,415283.7905,1941,104.3558,278430.3487,0,2671.3375,1.118885988,1.109912262,1.078190867
130,2024/2/13 2:00,2668.22,2662.235,2662.235,1.115073419,197.3301,00:00.0,525484.2033,2333,149.3044,397603.4006,0,2662.235,1.115073419,1.113760433,1.083579424
131,2024/2/13 3:00,2656.35,2660.75,2635.97,1.109166606,144.9047,00:00.0,383557.7386,1889,89.3027,236435.5613,0,2648.1325,1.109166606,1.115963158,1.088597161
132,2024/2/13 4:00,2639.46,2651.21,2638.01,1.107471317,97.3438,00:00.0,257380.0628,1134,73.1089,193269.8265,0,2644.085,1.107471317,1.115871954,1.09316645
133,2024/2/13 5:00,2647.74,2653.49,2643.04,1.109454565,70.8473,00:00.0,187610.6092,891,56.4987,149603.084,0,2648.82,1.109454565,1.113705878,1.097612319
134,2024/2/13 6:00,2650.38,2654.34,2645.44,1.109488073,60.9662,00:00.0,161571.6678,768,50.2122,133067.3449,0,2648.9,1.109488073,1.112010379,1.1015807
135,2024/2/13 7:00,2645.1,2651.2,2640.81,1.108528909,65.2278,00:00.0,172682.82,793,55.552,147057.7659,0,2646.61,1.108528909,1.110130796,1.104440319
136,2024/2/13 8:00,2649.59,2663.04,2647.08,1.112208494,97.5941,00:00.0,259128.9764,1189,82.8054,219881.9398,0,2655.395,1.112208494,1.108821894,1.107126744
137,2024/2/13 9:00,2661.9,2673.76,2657.04,1.116444101,90.0862,00:00.0,239979.0407,1127,74.1912,197628.3635,0,2665.5075,1.116444101,1.109430272,1.108923744
138,2024/2/13 10:00,2669.17,2712.96,2665,1.121985468,165.9253,00:00.0,443499.7724,2113,133.9703,358072.1036,0,2678.7375,1.121985468,1.111224829,1.110250342
139,2024/2/13 11:00,2667.82,2685.8,2664.67,1.120205361,154.475,00:00.0,413087.5233,1950,127.0967,339891.6085,0,2674.4875,1.120205361,1.113731009,1.11188455
140,2024/2/13 12:00,2679.83,2685.84,2673.22,1.121839918,142.6814,00:00.0,382267.6769,1804,113.3065,303574.8105,0,2678.39,1.121839918,1.115874467,1.113255232
141,2024/2/13 13:00,2674.02,2677.67,2635.52,1.113228391,110.6008,00:00.0,294812.2861,1408,89.1935,237779.6846,0,2657.83,1.113228391,1.118536669,1.114440574
142,2024/2/13 14:00,2645.21,2651.87,2610.24,1.103781261,129.8408,00:00.0,341212.3523,1658,99.3241,260867.1649,0,2635.275,1.103781261,1.118740648,1.114680958
143,2024/2/13 15:00,2632.99,2641.73,2615.07,1.101938327,199.4155,00:00.0,525026.0333,2484,173.9261,457900.7805,0,2630.875,1.101938327,1.11620808,1.113712929
144,2024/2/13 16:00,2632.25,2640.16,2586.3,1.096777065,183.1114,00:00.0,480482.887,2242,152.8268,401010.9721,0,2618.5525,1.096777065,1.112198652,1.11264668
145,2024/2/13 17:00,2615.47,2619.61,2592.48,1.093945648,194.0572,00:00.0,506095.3269,2368,157.8726,411742.2265,0,2611.7925,1.093945648,1.107512992,1.111172752
146,2024/2/13 18:00,2619.16,2634.79,2618.01,1.10015822,157.0177,00:00.0,412336.3479,1947,133.4718,350502.0606,0,2626.625,1.10015822,1.101934138,1.109764234
147,2024/2/13 19:00,2634.59,2635.1,2622.02,1.101148797,139.0814,00:00.0,365513.0937,1776,109.6951,288287.0888,0,2628.99,1.101148797,1.099320104,1.109163675
148,2024/2/13 20:00,2623.13,2631.17,2625.105,1.100156649,258.1374,00:00.0,676078.3241,3633,189.529,496546.036,0,2626.62125,1.100156649,1.098793611,1.108742173
149,2024/2/13 21:00,2627.3,2648.24,2625.05,1.102765553,139.2032,00:00.0,367156.5452,1675,110.2249,290698.9213,0,2632.85,1.102765553,1.098437276,1.108122312
150,2024/2/13 22:00,2630.66,2632.155,2618.29,1.101022619,120.4675,00:00.0,316727.8148,1422,100.7362,264861.6378,0,2628.68875,1.101022619,1.099634973,1.107674144
151,2024/2/13 23:00,2633.26,2639.61,2636.25,1.104541471,110.02,00:00.0,288695.1603,1322,90.5144,238081.9332,0,2637.09,1.104541471,1.101050368,1.107173725
152,2024/2/14 0:00,2639.22,2642.29,2535.33,1.093962402,165.1457,00:00.0,434591.2426,1738,89.8168,236401.7333,0,2611.8325,1.093962402,1.101927018,1.10666259
153,2024/2/14 1:00,2630.62,2635.67,2621.27,1.100673404,133.7781,00:00.0,351591.3713,1545,93.7509,246329.1727,0,2627.855,1.100673404,1.100489739,1.10516381
154,2024/2/14 2:00,2623.9,2634.34,2618.41,1.100628378,109.1566,00:00.0,286711.0851,1207,88.6273,232744.0849,0,2627.7475,1.100628378,1.10059309,1.103743006
155,2024/2/14 3:00,2633.68,2643.46,2635.285,1.104641471,119.9233,00:00.0,316188.1711,1371,86.9209,229226.4851,0,2637.32875,1.104641471,1.100165655,1.102437873
156,2024/2/14 4:00,2636.89,2640.26,2630.635,1.102845657,160.7808,00:00.0,422447.8874,1921,123.3259,324127.6182,0,2633.04125,1.102845657,1.100889425,1.10129131
157,2024/2/14 5:00,2624.31,2641.7,2631.74,1.103343564,103.1492,00:00.0,271590.891,1212,86.0719,226652.8444,0,2634.23,1.103343564,1.100550262,1.100599128
158,2024/2/14 6:00,2639.23,2649.37,2639.23,1.106814772,123.8737,00:00.0,327589.6878,1662,91.152,241031.2185,0,2642.5175,1.106814772,1.102426495,1.100569948
159,2024/2/14 7:00,2642.29,2702.67,2647.665,1.114730487,176.5243,00:00.0,467599.0371,1910,116.6233,308927.5109,0,2661.41625,1.114730487,1.103654768,1.100895045
160,2024/2/14 8:00,2653.03,2674.72,2663.615,1.116814258,162.7217,00:00.0,432315.1034,2133,116.7481,310337.283,0,2666.39125,1.116814258,1.10647519,1.102091939
161,2024/2/14 9:00,2674.19,2746.01,2674.19,1.133959303,201.495,00:00.0,548979.8936,2717,153.6752,418586.4003,0,2707.325,1.133959303,1.108909748,1.103616513
162,2024/2/14 10:00,2734.91,2759.95,2734.91,1.150371885,182.0174,00:00.0,500431.3107,2545,141.0292,387769.8924,0,2746.51,1.150371885,1.115132477,1.105869919
163,2024/2/14 11:00,2756.2,2757.75,2738.02,1.152284976,161.9461,00:00.0,444953.2716,2097,133.3093,366229.4469,0,2751.0775,1.152284976,1.124538141,1.109151458
164,2024/2/14 12:00,2749.88,2810.36,2747.655,1.157417442,156.9181,00:00.0,431750.4319,2070,122.0122,335730.7416,0,2763.33125,1.157417442,1.133632182,1.11262668
165,2024/2/14 13:00,2745.08,2769.83,2738.01,1.153700685,153.979,00:00.0,423276.3781,2014,123.4979,339479.0327,0,2754.4575,1.153700685,1.142169573,1.116270139
166,2024/2/14 14:00,2765.08,2769.23,2762.035,1.157627914,156.524,00:00.0,431579.0403,2050,117.3065,323745.6271,0,2763.83375,1.157627914,1.149546858,1.11978201
167,2024/2/14 15:00,2758.74,2752.915,2752.915,1.153054611,172.3191,00:00.0,472992.8782,2291,120.9456,332109.1263,0,2752.915,1.153054611,1.15428058,1.123321106
168,2024/2/14 16:00,2744.81,2854.49,2655.46,1.151182357,171.0533,00:00.0,468767.0235,2176,134.253,367932.556,0,2748.445,1.151182357,1.154817125,1.127260587
169,2024/2/14 17:00,2739.04,2854.49,2705.87,1.156324771,153.5277,00:00.0,420866.0264,1909,120.855,331277.5171,0,2760.7225,1.156324771,1.154596602,1.130627851
170,2024/2/14 18:00,2740.79,2745.205,2726.55,1.147871883,160.5896,00:00.0,439487.5421,1983,133.9017,366462.5652,0,2740.54125,1.147871883,1.154378067,1.134340943
171,2024/2/14 19:00,2749.6,2768.29,2706.73,1.150296492,153.8535,00:00.0,423303.8007,1945,118.1553,325124.6089,0,2746.33,1.150296492,1.153212307,1.137222971
172,2024/2/14 20:00,2759.82,2765.98,2754.9,1.156371891,122.6095,00:00.0,338470.7376,1628,95.1876,262764.3389,0,2760.835,1.156371891,1.151746023,1.14038636
173,2024/2/14 21:00,2762.19,2786.58,2755.8,1.160038911,141.1152,00:00.0,390017.5923,1833,119.4113,330030.9281,0,2769.59,1.160038911,1.152409479,1.143921582
174,2024/2/14 22:00,2773.63,2787.65,2763.85,1.162071374,105.11,00:00.0,291601.701,1364,85.8841,238277.0974,0,2774.4425,1.162071374,1.15418079,1.147469858
175,2024/2/14 23:00,2772.09,2783.21,2767.82,1.162096505,126.999,00:00.0,352460.2679,1617,104.1334,289004.843,0,2774.5025,1.162096505,1.15533011,1.150625917
176,2024/2/15 0:00,2775.02,2825.2,2771.62,1.171380284,170.6699,00:00.0,477878.2206,2109,133.9956,374991.7511,0,2796.6675,1.171380284,1.158175035,1.153644733
